a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.07155417527999328,0.75,0.5,2.0,0.294,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,4.0,7.09907331951114,2.2627416997969525
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.08944271909999159,0.75,0.5,2.0,0.291,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,5.0,8.873841649388924,2.8284271247461903
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.11627553482998906,0.75,0.5,2.0,0.277,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,6.499999999999999,11.5359941442056,3.6769552621700474
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.14310835055998655,0.75,0.5,2.0,0.246,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,8.0,14.19814663902228,4.525483399593905
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.0,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.006324555320336759,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,0.5,1.1180339887498947,0.11892071150027211
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.012649110640673518,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,1.0,2.2360679774997894,0.23784142300054423
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.018973665961010275,0.75,0.5,2.0,0.008,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,1.5,3.354101966249684,0.35676213450081634
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.025298221281347035,0.75,0.5,2.0,0.022,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,2.0,4.472135954999579,0.47568284600108846
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.03162277660168379,0.75,0.5,2.0,0.059,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,2.5,5.590169943749473,0.5946035575013605
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.03794733192202055,0.75,0.5,2.0,0.081,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,3.0,6.708203932499368,0.7135242690016327
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.05059644256269407,0.75,0.5,2.0,0.134,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,4.0,8.944271909999157,0.9513656920021769
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.06324555320336758,0.75,0.5,2.0,0.137,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,5.0,11.180339887498945,1.189207115002721
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.08221921916437785,0.75,0.5,2.0,0.164,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,6.499999999999999,14.53444185374863,1.5459692495035373
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.02,0.10119288512538814,0.75,0.5,2.0,0.162,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1498535718913978,-0.3414221984087016,8.0,17.888543819998315,1.9027313840043538
