q,window_lo,window_hi,lambda,eta,hit_prob,W_star,W_lo,W_hi,n
0.9,0.5,3.0,0.032,0.6,0.858,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.85,0.9775,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,1.1,0.999,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.048,0.0,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.02,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.035,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.05,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.07,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.1,0.0,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.14,0.0005,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.2,0.0125,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.28,0.0775,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.4,0.332,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.6,0.706,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,0.85,0.928,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.048,1.1,0.9835,0.13207708995578507,0.06603854497789254,0.39623126986735524,2000
0.9,0.5,3.0,0.064,0.0,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.02,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.035,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.05,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.07,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.1,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.14,0.0,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.2,0.002,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.28,0.042,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.4,0.2065,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.6,0.5785,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,0.85,0.865,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
0.9,0.5,3.0,0.064,1.1,0.959,0.16000000000000003,0.08000000000000002,0.4800000000000001,2000
